EWRB_ID,City,Postal_Code,PrimPropTypCalc,PrimPropTypSelf,Largest_PropTyp,All_Prop_Types,Thrd_Party_Cert,WN_Sit_Elc_Int1,WN_Sit_Elc_Int2,WN_Sit_Gas_Int1,WN_Sit_Gas_Int2,WN_Sit_Gas_Int3,All_Water_Int1,All_Water_Int2,Ind_Water_Int1,Ind_Water_Int2,Site_EUI1,Site_EUI2,Source_EUI1,Source_EUI2,WN_Site_EUI1,WN_Site_EUI2,WN_Source_EUI1,WN_Source_EUI2,GHG_Emiss_Int1,GHG_Emiss_Int2,Ener_Star_Score,Ener_Star_Certs,Data_Qual_Check,Data_Qual_Date
113814,Guelph,N1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
113833,Guelph,N1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
113834,Guelph,N1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
113835,Guelph,N1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
113863,Guelph,N1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
113864,Guelph,N1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
114046,Fergus,N1M,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",BOMA BEST,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
114456,Oakville,L6H,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,,0.042625087978176,1.1,,,,0.06723115162297,0.0062459779687322,,,,,,,,,,,0.0,0.0,,,No,
114847,Burlington,L7L,Other,Other,Other,Other ,,,,,,,0.7281337451530151,0.0676458341219669,,,,,,,,,,,0.0,0.0,,,No,
115044,Milton,L9T,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,,0.0968751999503999,2.5,,,,0.0660087670480069,0.0061324147329371,0.0660087670480069,0.0061324147329371,,,,,,,,,0.0,0.0,,,No,
115311,Hamilton,L8S,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
115381,Hamilton,L8P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
115382,Hamilton,L8P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,0.567688671709344,15.219535434566865,1.413941018766756,1.224829344113018,0.1137903622667221,,,,,,,,,,,0.0,0.0,,,No,
115451,Hamilton,L8N,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,0.6812264060512128,18.26344252148024,1.6967292225201072,0.969350967945732,0.0900556459855396,,,,,,,,,,,0.0,0.0,,,No,
115564,Hamilton,L8H,Retail Store,Retail Store,Retail Store,Retail Store ,,,,,,,0.0427834601237082,0.0039747132528296,,,,,,,,,,,0.0,0.0,,,No,
116330,Welland,L3C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116339,Welland,L3C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116404,Niagara Falls,L2J,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116419,Niagara Falls,L2J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116439,Niagra Falls,L2G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116440,Niagara Falls,L2G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116450,Niagara Falls,L2G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116463,Niagara Falls,L2H,Retail Store,Retail Store,Retail Store,Retail Store ,,,,,,,0.1743935326947344,0.0162016883067721,,,,,,,,,,,0.0,0.0,,,No,
116620,Brantford,N3S,Retail Store,Retail Store,Retail Store,Retail Store ,,,,,,,0.0639714594230684,0.0059431426732785,,,,,,,,,,,0.0,0.0,,,No,
116641,Brantford,N3S,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116658,Brantford,N3R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116662,Brantford,N3R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116698,Brantford,N3P,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,,,,0.0089641535497293,0.0008327970624976,,,,,,,,,,,0.0,0.0,,,No,
116703,Brantford,N3P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116872,Cambridge,N1R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
116916,Cambridge,N3C,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117018,Cambridge,N1T,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117044,Cambridge,N3C,Other,Other,Other,Other ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117215,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117216,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117406,Kitchener-Waterloo,N2M,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117553,Waterloo,N2T,Retail Store,Retail Store,Retail Store,Retail Store ,,,,,,,0.7069457458536549,0.0656774047015179,,,,,,,,,,,0.0,0.0,,,No,
117683,Kitchener-Waterloo,N2L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,0.0,0.0,0.0,1.1840831916142482,0.1100049210735511,,,,,,,,,,,0.0,0.0,,,No,
117697,Kitchener-Waterloo,N2L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,0.7978096659259112,0.0741189385622894,,,,,,,,,,,0.0,0.0,,,No,
117754,Elmira,N3B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117766,Elmira,N3B,Vehicle Repair Services,Vehicle Repair Services,Vehicle Repair Services,Vehicle Repair Services ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117788,Stratford,N5A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
117942,Ingersoll,N5C,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118127,St Thomas,N5P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118228,Chatham,N7M,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118230,Chatham,N7M,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118244,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118245,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118247,Chatham,N7L,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,0.499876031744064,12.9,,,,0.2509962993924216,0.0233183177499337,,,,,,,,,,,0.0,0.0,,,No,
118249,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118261,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118267,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118290,Wallaceburg,N8A,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118308,Leamington,N8H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118314,Leamington,N8H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118415,Windsor,N8Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118446,Windsor,N9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118496,Windsor,N9A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118524,Windsor,N8X,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118528,Windsor,N8X,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118535,Windsor,N9B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118540,Windsor,N9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118589,Windsor,N8S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,Yes,2024-05-31
118697,Windsor,N8S,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118725,Windsor,N8R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118782,Windsor,N8N,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking,Retail Store ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118784,Windsor,N8N,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118785,Windsor,N8N,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118906,Sarnia,N7V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118908,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118915,Sarnia,N7V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118921,Sarnia,N7S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118946,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118949,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118954,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118957,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118967,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
118968,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,0.6812264060512128,18.26344252148024,1.6967292225201072,2.2858591551809817,0.2123632509368966,2.2858591551809817,0.2123632509368966,,,,,,,,,0.0,0.0,,,No,
118986,Sarnia,N7S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119163,London,N6A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119349,London,N5Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,Yes,2024-10-07
119354,London,N5Y,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,,,1.8166037494699008,48.70251339061396,4.52461126005362,,,,,,,,,,,,,0.0,0.0,,,No,
119410,London,N5W,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119487,London,N6B,Fitness Center/Health Club/Gym,Mixed Use Property,Fitness Center/Health Club/Gym,"Parking,Fitness Center/Health Club/Gym ",,0.56187615971232,14.5,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119634,London,N6C,Retail Store,Retail Store,Retail Store,"Restaurant,Office,Retail Store ",,,,1.0218396090768191,27.39516378222035,2.545093833780161,,,,,,,,,,,,,0.0,0.0,,,No,
119749,London,N6J,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119750,London,N6J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119766,London,N6J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
119777,London,N6J,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,,,0.6812264060512128,18.26344252148024,1.6967292225201072,,,,,,,,,,,,,0.0,0.0,,,No,
120019,Hanover,N4N,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120058,Owen Sound,N4K,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120062,Owen Sound,N4K,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120063,Owen Sound,N4K,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120139,Alliston,L9R,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,0.011625023994048,0.3,,,,0.767250051551834,0.0712798576674111,,,,,,,,,,,0.0,0.0,,,No,
120156,Alliston,L9R,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,"Parking,Manufacturing/Industrial Plant ",,,,,,,21.27030652740777,1.9760760116591587,,,,,,,,,,,0.0,0.0,,,No,
120400,Barrie,L4N,Other,Other,Other,Other ,,,,0.4541509373674752,12.17562834765349,1.131152815013405,0.084751997197441,0.0078737176817958,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-27
120449,Barrie,L4N,Retail Store,Retail Store,Retail Store,Retail Store ,,,,,,,0.0839370741474656,0.0077980088579323,,,,,,,,,,,0.0,0.0,,,No,
120603,Gravenhurst,P1P,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,,,0.567688671709344,15.219535434566865,1.413941018766756,0.2029158394438732,0.0188514971419919,,,,,,,,,,,0.0,0.0,,,No,
120626,Bracebridge,P1L,Retail Store,Strip Mall,Retail Store,Retail Store ,,,,0.4541509373674752,12.17562834765349,1.131152815013405,1.2386830359625998,0.1150774122724003,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-30
120802,North Bay,P1A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120825,North Bay,P1B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking,Retail Store ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120826,North Bay,P1B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking,Retail Store ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
120906,Sudbury,P3B,Retail Store,Retail Store,Retail Store,Retail Store ,,,,,,,0.1495383796704849,0.0138925691789378,,,,,,,,,,,0.0,0.0,,,No,
121099,New Liskeard,P0J,Enclosed Mall,Enclosed Mall,Enclosed Mall,Enclosed Mall ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121199,Sault Ste. Marie,P6A,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,,,1.0218396090768191,27.39516378222035,2.545093833780161,,,,,,,,,,,,,0.0,0.0,,,No,
121210,Sault Ste. Marie,P6B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121211,Sault Ste. Marie,P6B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121235,Sault Ste. Marie,P6B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121236,Sault Ste. Marie,P6B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121250,Sault Ste. Marie,P6B,Strip Mall,Strip Mall,Strip Mall,"Strip Mall,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121459,Kenora,P9N,Strip Mall,Strip Mall,Strip Mall,Strip Mall ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121470,Dryden,P8N,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter ,,0.73625151962304,19.0,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121871,Ottawa,K1R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
121998,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,1.135377343418688,30.43907086913373,2.827882037533512,,,,,,,,,,,,,0.0,0.0,,,No,
124670,Toronto,M6K,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,1.0218396090768191,27.39516378222035,2.545093833780161,3.068592744682349,0.2850815762577128,,,,,,,,,,,0.0,0.0,,,No,
125008,Toronto,M5V,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-26
125630,Toronto,M6E,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,0.9083018747349504,24.35125669530698,2.26230563002681,1.663665406524768,0.1545595639171745,,,,,,,,,,,0.0,0.0,,,No,
126532,"Etobicoke, Toronto",M9W,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
126905,Woodbridge,L4H,Distribution Center,Distribution Center,Distribution Center,Distribution Center ,,,,0.3406132030256064,9.131721260740118,0.8483646112600536,,,,,,,,,,,,,0.0,0.0,,,No,
127275,Richmond Hill,L4B,Other,Other,Other,Other ,,,,0.3406132030256064,9.131721260740118,0.8483646112600536,0.1234608420712722,0.0114698868153083,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-30
127691,Mississauga,L5N,Senior Living Community,Senior Living Community,Senior Living Community,Senior Living Community ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-10
128153,Mississauga,L4V,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,0.4541509373674752,12.17562834765349,1.131152815013405,,,,,,,,,,,,,0.0,0.0,,,No,
128753,Guelph,N1H,Mixed Use Property,Mixed Use Property,Multifamily Housing,"Multifamily Housing,Office,Retail Store ",,,,,,,0.9196406618972328,0.0854374077298709,0.9196406618972328,0.0854374077298709,,,,,,,,,0.0,0.0,,,No,
130583,Brantford,N3R,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
130584,Brantford,N3R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
131462,Woodstock,N4T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
131797,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
131806,Chatham,N7L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
132004,Windsor,N9C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
132018,Windsor,N8S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing,Parking ",,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
132266,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
132269,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
132271,Sarnia,N7T,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,LEED,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
133839,Midland,L4R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
134622,Sudbury,P3A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
136250,Vaughan,L4H,Distribution Center,Distribution Center,Distribution Center,Distribution Center ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
136347,Richmond Hill,L4B,Other,Other,Other,Other ,,,,0.567688671709344,15.219535434566865,1.413941018766756,1.8315395548196995,0.1701555816330393,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-30
136603,Brampton,L6Y,Refrigerated Warehouse,Refrigerated Warehouse,Refrigerated Warehouse,Refrigerated Warehouse ,,,,0.1135377343418688,3.0439070869133724,0.2827882037533512,0.483249368635409,0.0448953325510088,,,,,,,,,,,0.0,0.0,,,No,
137120,St. Marys,N4X,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
137300,Lakeshore,N8N,Refrigerated Warehouse,Refrigerated Warehouse,Refrigerated Warehouse,Refrigerated Warehouse ,,1.99562911897824,51.5,,,,,,,,,,,,,,,,0.0,0.0,,,No,
137860,Brampton,L6T,Distribution Center,Distribution Center,Distribution Center,Distribution Center ,,,,0.4541509373674752,12.17562834765349,1.131152815013405,0.0945310737971457,0.0087822235681568,0.0945310737971457,0.0087822235681568,,,,,,,,,0.0,0.0,,,Yes,2025-06-26
137894,Mississauga,L5N,Other,Non-Refrigerated Warehouse,Other,Other ,,,,0.3406132030256064,9.131721260740118,0.8483646112600536,0.1189787652964076,0.0110534882840595,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-30
137965,Toronto,M9W,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,1.0218396090768191,27.39516378222035,2.545093833780161,2.539707685248317,0.2359465495703524,2.539707685248317,0.2359465495703524,,,,,,,,,0.0,0.0,,,No,
138065,Milton,L9T,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,,0.131750271932544,3.4,,,,0.1267205342711738,0.011772722110762,,,,,,,,,,,0.0,0.0,,,No,
138531,Scarborough,M1V,Other,Mixed Use Property,Other,Other ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
138786,Markham,L6G,Movie Theater,Movie Theater,Movie Theater,"Movie Theater,Parking ",,0.50375103974208,13.0,0.2270754686837376,6.087814173826745,0.5655764075067025,0.9013048932727864,0.0837339591929439,,,,,,,,,,,0.0,0.0,,,No,
138922,Mississauga,L5T,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,,,,5.563348982751571,149.15144725875527,13.85662198391421,2.251632387082015,0.209183480334633,2.251632387082015,0.209183480334633,,,,,,,,,0.0,0.0,,,No,
139046,Oakville,L6H,Office,Office,Office,Office ,,,,0.4541509373674752,12.17562834765349,1.131152815013405,,,,,,,,,,,,,0.0,0.0,,,Yes,2025-06-25
139185,Stratford,N5A,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,,,,0.0,0.0,,,No,
